timestamp	commit	metric	status	description
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=12,planner=rrt_star,success=1,plan_ms=15006.85,iterations=3079,checks=335454,path_len=3.721	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=13,planner=rrt_star,success=1,plan_ms=15007.29,iterations=3064,checks=361629,path_len=5.128	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=14,planner=rrt_star,success=1,plan_ms=15002.58,iterations=3083,checks=387690,path_len=3.806	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=15,planner=rrt_star,success=1,plan_ms=15005.35,iterations=3085,checks=413287,path_len=4.426	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=16,planner=rrt_star,success=1,plan_ms=15003.81,iterations=3077,checks=439088,path_len=4.519	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=17,planner=rrt_star,success=1,plan_ms=15001.51,iterations=3095,checks=465181,path_len=3.537	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=18,planner=rrt_star,success=1,plan_ms=15002.86,iterations=3083,checks=491095,path_len=4.322	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=19,planner=rrt_star,success=1,plan_ms=15001.22,iterations=3072,checks=516752,path_len=4.438	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=20,planner=rrt_star,success=1,plan_ms=15004.25,iterations=3056,checks=542434,path_len=3.948	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=21,planner=rrt_star,success=1,plan_ms=15007.03,iterations=3092,checks=567849,path_len=4.620	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=22,planner=rrt_star,success=1,plan_ms=15005.54,iterations=3089,checks=593681,path_len=4.281	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=23,planner=rrt_star,success=1,plan_ms=15001.76,iterations=3078,checks=619195,path_len=4.144	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=24,planner=rrt_star,success=1,plan_ms=15007.18,iterations=3083,checks=644691,path_len=1.961	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=25,planner=rrt_star,success=1,plan_ms=15008.33,iterations=3075,checks=670626,path_len=4.249	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=26,planner=rrt_star,success=1,plan_ms=15003.85,iterations=3075,checks=696120,path_len=3.901	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=27,planner=rrt_star,success=1,plan_ms=15006.10,iterations=3076,checks=721882,path_len=4.469	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=28,planner=rrt_star,success=1,plan_ms=15001.88,iterations=3074,checks=747521,path_len=4.814	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=29,planner=rrt_star,success=1,plan_ms=15003.22,iterations=3077,checks=773331,path_len=3.756	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=30,planner=rrt_star,success=1,plan_ms=15002.22,iterations=3084,checks=799365,path_len=3.856	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=31,planner=rrt_star,success=1,plan_ms=15007.36,iterations=3082,checks=825182,path_len=4.709	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=32,planner=rrt_star,success=1,plan_ms=15001.65,iterations=3082,checks=851134,path_len=2.537	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
2026-09-06T08:40:17+09:00	0d91c84	bench:seed=33,planner=rrt_star,success=1,plan_ms=15006.05,iterations=3113,checks=877047,path_len=3.511	keep	P5 RRT* can-sort 성공률 (장애물 없음) — RRT-Connect(p4 baseline)와 비교
