timestamp	commit	metric	status	description
2026-09-06T22:33:40+09:00	942fb12	bench:seed=12,planner=rrt_star,success=1,plan_ms=15003.01,iterations=3678,checks=331146,path_len=7.265	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=13,planner=rrt_star,success=1,plan_ms=15001.12,iterations=3857,checks=358408,path_len=6.200	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=14,planner=rrt_star,success=1,plan_ms=15004.10,iterations=3458,checks=383136,path_len=4.313	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=15,planner=rrt_star,success=1,plan_ms=15005.73,iterations=3387,checks=407952,path_len=4.426	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=16,planner=rrt_star,success=0,plan_ms=11713.75,iterations=4000,checks=436300,path_len=NA	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=17,planner=rrt_star,success=1,plan_ms=15004.38,iterations=3426,checks=460217,path_len=3.857	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=18,planner=rrt_star,success=1,plan_ms=15006.90,iterations=3650,checks=486154,path_len=5.258	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=19,planner=rrt_star,success=1,plan_ms=15001.39,iterations=3566,checks=511401,path_len=4.103	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=20,planner=rrt_star,success=0,plan_ms=11093.77,iterations=4000,checks=537705,path_len=NA	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=21,planner=rrt_star,success=1,plan_ms=15002.95,iterations=3450,checks=561954,path_len=4.551	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=22,planner=rrt_star,success=1,plan_ms=15007.07,iterations=3445,checks=587210,path_len=4.666	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=23,planner=rrt_star,success=1,plan_ms=13109.65,iterations=4000,checks=614369,path_len=7.475	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=24,planner=rrt_star,success=0,plan_ms=11049.62,iterations=4000,checks=640712,path_len=NA	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=25,planner=rrt_star,success=1,plan_ms=15004.21,iterations=3636,checks=667247,path_len=6.045	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=26,planner=rrt_star,success=1,plan_ms=15005.33,iterations=3400,checks=691551,path_len=3.901	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=27,planner=rrt_star,success=1,plan_ms=15003.73,iterations=3452,checks=716356,path_len=5.566	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=28,planner=rrt_star,success=0,plan_ms=11628.68,iterations=4000,checks=745111,path_len=NA	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=29,planner=rrt_star,success=1,plan_ms=15004.24,iterations=3389,checks=769976,path_len=3.756	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=30,planner=rrt_star,success=1,plan_ms=15001.43,iterations=3494,checks=795115,path_len=4.004	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=31,planner=rrt_star,success=1,plan_ms=15008.72,iterations=3453,checks=819792,path_len=4.413	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=32,planner=rrt_star,success=1,plan_ms=15004.80,iterations=3516,checks=844166,path_len=2.537	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=33,planner=rrt_star,success=1,plan_ms=15002.05,iterations=3431,checks=868985,path_len=3.511	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=34,planner=rrt_star,success=1,plan_ms=15007.60,iterations=3539,checks=894056,path_len=4.189	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=35,planner=rrt_star,success=1,plan_ms=14246.37,iterations=4000,checks=921204,path_len=6.137	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=36,planner=rrt_star,success=1,plan_ms=15003.09,iterations=3392,checks=945913,path_len=3.822	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=37,planner=rrt_star,success=1,plan_ms=15004.85,iterations=3443,checks=971402,path_len=5.944	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=38,planner=rrt_star,success=1,plan_ms=15004.84,iterations=3750,checks=997533,path_len=5.037	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=39,planner=rrt_star,success=1,plan_ms=15002.41,iterations=3528,checks=1021901,path_len=3.320	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=40,planner=rrt_star,success=1,plan_ms=11380.19,iterations=4000,checks=1048567,path_len=4.596	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=41,planner=rrt_star,success=0,plan_ms=11419.72,iterations=4000,checks=1075716,path_len=NA	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=42,planner=rrt_star,success=1,plan_ms=14876.99,iterations=4000,checks=1103647,path_len=9.535	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=43,planner=rrt_star,success=1,plan_ms=13132.79,iterations=4000,checks=1130857,path_len=5.934	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=44,planner=rrt_star,success=1,plan_ms=15002.04,iterations=3551,checks=1155879,path_len=4.605	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=45,planner=rrt_star,success=1,plan_ms=15005.33,iterations=3429,checks=1180630,path_len=2.428	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=46,planner=rrt_star,success=1,plan_ms=15003.77,iterations=3636,checks=1209649,path_len=3.312	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=47,planner=rrt_star,success=1,plan_ms=15002.43,iterations=3513,checks=1234457,path_len=4.355	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=48,planner=rrt_star,success=1,plan_ms=15004.34,iterations=3472,checks=1259311,path_len=1.599	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:33:40+09:00	942fb12	bench:seed=49,planner=rrt_star,success=1,plan_ms=15003.39,iterations=3490,checks=1284594,path_len=5.413	keep	MP-0031: RRT*, narrow_passage 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=0,planner=rrt_star,success=1,plan_ms=15004.31,iterations=3669,checks=24488,path_len=4.647	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=1,planner=rrt_star,success=1,plan_ms=15006.05,iterations=3586,checks=49895,path_len=5.978	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=2,planner=rrt_star,success=1,plan_ms=15006.99,iterations=3673,checks=74590,path_len=4.205	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=3,planner=rrt_star,success=0,plan_ms=10436.31,iterations=4000,checks=99822,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=4,planner=rrt_star,success=1,plan_ms=12633.91,iterations=4000,checks=125423,path_len=7.908	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=5,planner=rrt_star,success=1,plan_ms=14448.37,iterations=4000,checks=153166,path_len=5.818	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=6,planner=rrt_star,success=1,plan_ms=15002.69,iterations=3703,checks=177787,path_len=4.073	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=7,planner=rrt_star,success=1,plan_ms=15003.84,iterations=3707,checks=202461,path_len=3.823	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=8,planner=rrt_star,success=1,plan_ms=15005.37,iterations=3583,checks=226849,path_len=3.736	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=9,planner=rrt_star,success=1,plan_ms=11591.29,iterations=4000,checks=252128,path_len=6.074	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=10,planner=rrt_star,success=1,plan_ms=15003.93,iterations=3765,checks=277959,path_len=5.205	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=11,planner=rrt_star,success=1,plan_ms=15005.68,iterations=3560,checks=302422,path_len=3.080	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=12,planner=rrt_star,success=1,plan_ms=15005.54,iterations=3554,checks=326344,path_len=3.723	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=13,planner=rrt_star,success=1,plan_ms=15004.79,iterations=3746,checks=351555,path_len=5.598	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=14,planner=rrt_star,success=0,plan_ms=10697.85,iterations=4000,checks=380188,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=15,planner=rrt_star,success=1,plan_ms=15001.68,iterations=3637,checks=404259,path_len=3.729	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=16,planner=rrt_star,success=1,plan_ms=15002.79,iterations=3675,checks=429284,path_len=5.172	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=17,planner=rrt_star,success=1,plan_ms=15003.21,iterations=3540,checks=454002,path_len=3.418	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=18,planner=rrt_star,success=1,plan_ms=15003.82,iterations=3575,checks=478205,path_len=4.425	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=19,planner=rrt_star,success=0,plan_ms=10208.10,iterations=4000,checks=503213,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=20,planner=rrt_star,success=1,plan_ms=13043.14,iterations=4000,checks=528775,path_len=4.265	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=21,planner=rrt_star,success=1,plan_ms=15001.09,iterations=3655,checks=552432,path_len=4.706	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=22,planner=rrt_star,success=1,plan_ms=15007.22,iterations=3589,checks=576911,path_len=4.363	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=23,planner=rrt_star,success=1,plan_ms=15003.87,iterations=3535,checks=600850,path_len=3.922	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=24,planner=rrt_star,success=1,plan_ms=12776.04,iterations=4000,checks=627502,path_len=2.289	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=25,planner=rrt_star,success=0,plan_ms=9770.82,iterations=4000,checks=652268,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=26,planner=rrt_star,success=0,plan_ms=9325.72,iterations=4000,checks=676213,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=27,planner=rrt_star,success=1,plan_ms=15001.14,iterations=3579,checks=701014,path_len=5.909	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=28,planner=rrt_star,success=1,plan_ms=15008.43,iterations=3602,checks=725193,path_len=4.658	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=29,planner=rrt_star,success=1,plan_ms=15002.32,iterations=3517,checks=749711,path_len=3.802	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=30,planner=rrt_star,success=1,plan_ms=15001.13,iterations=3951,checks=776509,path_len=8.213	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=31,planner=rrt_star,success=0,plan_ms=10271.34,iterations=4000,checks=803339,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=32,planner=rrt_star,success=1,plan_ms=15001.93,iterations=3608,checks=827523,path_len=3.186	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=33,planner=rrt_star,success=1,plan_ms=15004.05,iterations=3465,checks=851642,path_len=3.692	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=34,planner=rrt_star,success=1,plan_ms=15008.69,iterations=3800,checks=876794,path_len=4.852	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=35,planner=rrt_star,success=1,plan_ms=15005.46,iterations=3495,checks=901351,path_len=4.125	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=36,planner=rrt_star,success=1,plan_ms=15002.10,iterations=3567,checks=926167,path_len=4.512	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=37,planner=rrt_star,success=1,plan_ms=15007.63,iterations=3643,checks=950810,path_len=6.682	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=38,planner=rrt_star,success=1,plan_ms=15005.53,iterations=3554,checks=975089,path_len=3.878	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=39,planner=rrt_star,success=1,plan_ms=15007.83,iterations=3943,checks=1002240,path_len=5.982	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=40,planner=rrt_star,success=0,plan_ms=10643.64,iterations=4000,checks=1027213,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=41,planner=rrt_star,success=0,plan_ms=10263.29,iterations=4000,checks=1053518,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=42,planner=rrt_star,success=1,plan_ms=15000.85,iterations=3629,checks=1078536,path_len=3.612	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=43,planner=rrt_star,success=1,plan_ms=15003.37,iterations=3623,checks=1103229,path_len=5.670	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=44,planner=rrt_star,success=1,plan_ms=14120.74,iterations=4000,checks=1129946,path_len=6.825	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=45,planner=rrt_star,success=1,plan_ms=11272.19,iterations=4000,checks=1154863,path_len=4.727	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=46,planner=rrt_star,success=0,plan_ms=10575.36,iterations=4000,checks=1180394,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=47,planner=rrt_star,success=0,plan_ms=9870.30,iterations=4000,checks=1204786,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=48,planner=rrt_star,success=1,plan_ms=15000.79,iterations=3619,checks=1228851,path_len=4.248	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
2026-09-06T22:45:18+09:00	942fb12	bench:seed=49,planner=rrt_star,success=0,plan_ms=10838.49,iterations=4000,checks=1258859,path_len=NA	keep	MP-0031: RRT*, cluttered 배치 (seed 0-49) — RRT-Connect와 비교
